re,im
0.9621295824969788,0.04582189140740369
0.9883414778186191,0.25223787472692777
0.9812400237930056,0.2493038844768545
0.9784124961163199,0.17238527270961682
1.0043535724923576,0.16845271035227313
0.9758744206449048,0.12248006753697317
0.9514678911627202,0.057495691669822484
1.007591825732857,0.19067046905741106
0.9836237375546499,0.14336105323939036
0.9284605861836185,0.1903501784411062
0.9625614281304133,0.044418187186353646
0.9590862870666363,0.035092362306735826
0.9883039863062602,0.25180049990817605
1.0042300907690822,0.16772821495195586
0.9650763318776246,0.27004627132026965
0.9604556038463302,0.03807901931965801
0.9719993247989158,0.13744289696102163
0.9286640950367241,0.19191290598980024
0.9784842794578922,0.1728312113483065
0.9649832161811713,0.2685608156116644
0.9875326372650729,0.18435414545299458
0.9792367178326886,0.13919403619540732
0.962583492259413,0.04711126072291495
0.9591871077771829,0.03581919003856226
0.9883039863062592,0.251800499908176
0.9883664387938537,0.25252944897781643
0.9680686049415166,0.06041377488593223
0.9828890051321523,0.14218495624843308
1.0043042004768987,0.16816291571498315
0.9620223190513475,0.048426664169041796
0.9681226468868165,0.059072973239543275
0.9617591674717455,0.04218328041285728
0.9797454693613651,0.22284278742772756
0.9910853092369084,0.16924634803877636
0.9658720610835658,0.290110257589555
1.004527506479442,0.16988929796447938
0.9949452135391127,0.19438302306127764
0.9835670535434625,0.14306536378967014
0.9695353508630234,0.0890631454885203
0.9875326372650746,0.18435414545299483
0.982489094632707,0.14011360344862103
0.964983216181171,0.2685608156116643
0.962594225061972,0.04713600237433098
0.9661471782612081,0.29777186041381565
0.9910607917113792,0.16909953715800852
0.9784842794578921,0.17283121134830667
0.986122232645778,0.1607737863095338
0.9794383906540994,0.1402332147375325
1.0050476236005392,0.17335454645952197
0.9613089710896043,0.04000575332560517
0.9829200958188282,0.1423339389001028
0.9638707171082262,0.028365555170007304
0.9607073971207246,0.03864716545480192
0.975987955521512,0.18452405456114518
0.9784603590664577,0.17268256646551686
0.9875993243472553,0.18479588788906184
0.9623705592393877,0.04389626859750048
0.9887553345914062,0.1604758030392671
0.9807382223501478,0.2301048145675628
0.9874658859441207,0.1839123907609814
0.98286310013373,0.1420380516904431
0.9615708700727652,0.04166220336422571
0.9593842576650102,0.035860538468430264
0.9685699163500442,0.15790304715712886
0.9644671567501858,0.06189019930591392
0.987577102456357,0.18464864177365709
0.9614809006356317,0.019248153590586466
0.9807072859476247,0.22981007632477002
0.9605869908842715,0.03837544407204789
0.9658037537941847,0.03354677249433505
0.9610793691169245,0.03948702355359888
0.9687210763551389,0.1585096759017759
0.9650484704431884,0.2696006561920315
0.9608168308780021,0.038894183801726066
0.9622375815145355,0.04611935085071956
0.984933816008406,0.15398627083341115
0.9625941810968801,0.029213392169435647
0.9826320874668921,0.14085339670810487
0.9612313463271237,0.019464457981359252
0.9658056744489798,0.2883412678592924
0.9875771024563549,0.18464864177365678
0.988341477818618,0.25223787472692744
0.9633392277623349,0.0517988834658171
0.9882539041679116,0.2512173084236183
0.9795247089055766,0.14067856061589912
0.9949932875350457,0.19439070352579815
0.9948618738997204,0.1937986070630808
0.9733714472888702,0.1582586123838913
0.965891534541927,0.033990900441607894
0.9784833569606693,0.1723952242772084
0.9720191511407484,0.13801787481941827
1.0043782481650403,0.1685976059069114
0.9883664387938531,0.2525294489778163
0.9736567382164869,0.15226837065256274
0.9716717700215352,0.15806180839545494
0.9680539497771258,0.06190343138453065
0.9883039863062587,0.2518004999081757
0.9804148765842902,0.23233189741655516
0.9620330237945666,0.048451435750247115
0.9817266045664068,0.24182297934106853
0.964983216181171,0.26856081561166417
0.9650484704431896,0.269600656192032
0.9681163166327146,0.059817690365161345
0.9809029086265841,0.24305676958552414
0.9679413877750997,0.0530193960861307
0.9794383906541011,0.14023321473753275
0.9858644097231494,0.1592983261404081
0.9652193111361403,0.056259419811342665
0.9860449623785323,0.1603311609028261
0.9833684255353389,0.14203041625638038
0.9675956914772452,0.051830156446250324
0.9761073331085999,0.12498833809920143
0.9659319772447325,0.2917315331411587
0.961936595367376,0.042679645756437595
0.9510913063459953,0.056135654585939616
0.9768871074994582,0.13017070839135558
0.9779291287029882,0.1628855192994646
0.9860964831841278,0.16062624571434597
0.9604482328203737,0.017044732686045415
0.9807536801068459,0.23025218111253798
0.9641114288262734,0.03595028666816084
0.9650484704431883,0.2696006561920316
0.9954575639118654,0.17980961462769268
0.9680106772986496,0.05713773820307244
0.9655299196737738,0.2814077875954826
0.9684681651478259,0.15744955844306627
0.9639598256759475,0.10723764862813416
0.9771883305050472,0.15854759003250973
1.0083724764608268,0.19614911350417008
0.9652613059751575,0.2750593148204537
0.9350120459365245,0.2049684437985123
0.9982351397352571,0.18620491271456738
0.9718530307330085,0.15160719330130618
1.004527506479439,0.1698892979644792
0.9246893268464229,0.16227570963309115
0.9602870029825787,0.07219256290499097
0.9872325928177428,0.15771242723977308
1.0017433701114131,0.21180705798554558
0.9741106495648012,0.17000715571123193
0.9784328492057708,0.15889089249613375
0.9715169415819799,0.03675093394849003
0.932756714030796,0.18477693883505428
0.9714736770749877,0.14793526282598354
0.9738028102611799,0.07911409693874848
0.9894035240961517,0.1522064422613923
1.0017861579742768,0.21253111484965856
0.979060169409789,0.16263643346708304
0.9633553792133939,0.021424362675557536
0.9620101280423773,0.02117997640321475
0.9676468485881049,0.07349509901043934
0.9871548444995546,0.1572663410353941
0.9727913845819367,0.15626166243856657
0.971933290771511,0.15206027389681487
0.9356308680277711,0.21059796543090784
0.925344290869265,0.16674358168435457
0.9570109605963372,0.07987333788706918
0.9750516785168983,0.17013310774929577
0.994485468762141,0.20187250036224963
0.9778771536062554,0.1621678721779399
0.9625942250619719,0.04713600237433095
0.9628135755005881,0.045165464365077485
0.9717459109968536,0.1510030592942631
1.0115581997105416,0.18575642183485958
0.9924444250666022,0.17049801057011893
0.962877442620798,0.020395258809411138
0.9620597791580955,0.03977252890870464
0.9636295765051226,0.04712596775566504
0.9719450664877415,0.0606982620660119
0.9328407084740296,0.1854056412691242
0.9842001796190761,0.142444884240725
0.9856149442504302,0.1900274687865796
0.9352711527454296,0.20731449095719298
0.9719867594960167,0.15236231813350806
0.9906597317450331,0.15975926728132583
0.9740236360838952,0.16873096808824542
1.0018042577362671,0.21267728814170964
0.9761865902316895,0.06470788093966659
0.9854671317711096,0.18898588190524693
0.9343139971482354,0.19870978094912778
0.9855516385849518,0.1895810865542031
0.9906315186013535,0.1596100914418776
0.9329036174495023,0.18587714180722614
0.969886137357339,0.058693005923185444
0.971023434107596,0.035494913521503094
0.9766719153965285,0.1555475866988065
